gnId	nbTp	feelLncPcgClassName	feelLncPcgClassType	feelLncPcgGnId	feelLncPcgGnName	feelLncPcgGnDist	feelLncPcgClassNameByTp	feelLncPcgGnIdByTp	feelLncPcgGnNameByTp	feelLncPcgGnDistByTp
ENSMUSG00000121218	1	lincSSup	1.1.1	ENSMUSG00000045291	E330021D16Rik	33097	lincSSup	ENSMUSG00000045291	E330021D16Rik	33097
ENSMUSG00000047720	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000053063	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030158	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030159	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046080	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107792	1	lncgSSinNest	1.1.1	ENSMUSG00000046080	Clec9a	0	lncgSSinNest	ENSMUSG00000046080	Clec9a	0
ENSMUSG00000033082	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000079293	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000089997	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108079	2	lncgASexOvlp	n.1.1	ENSMUSG00000068263	Efcc1	0	lncgASexOvlp;lncgASexOvlp	ENSMUSG00000068263;ENSMUSG00000068263	Efcc1;Efcc1	0;0
ENSMUSG00000068263	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000068262	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107849	1	lincSSup	1.1.1	ENSMUSG00000030054	Gp9	592	lincSSup	ENSMUSG00000030054	Gp9	592
ENSMUSG00000030054	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030055	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108064	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108120	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030056	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108042	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030057	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107798	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030058	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097763	1	lncgASexOvlp	1.1.1	ENSMUSG00000030058	Copg1	0	lncgASexOvlp	ENSMUSG00000030058	Copg1	0
ENSMUSG00000030060	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000068689	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000084950	3	lncgASexOvlp_n.n.n	n.n.n	ENSMUSG00000044927	H1f10	0	lncgASexOvlp;lincDivg;lncgASexOvlp	ENSMUSG00000044927;ENSMUSG00000044927;ENSMUSG00000079477	H1f10;H1f10;Rab7	0;46;0
ENSMUSG00002076518	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108049	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108227	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000079477	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108268	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121170	1	lincSSup	1.1.1	ENSMUSG00000030062	Rpn1	8894	lincSSup	ENSMUSG00000030062	Rpn1	8894
ENSMUSG00000030062	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099095	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000120157	1	lincSSup	1.1.1	ENSMUSG00000015053	Gata2	40891	lincSSup	ENSMUSG00000015053	Gata2	40891
ENSMUSG00000044927	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030310	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121056	1	lincDivg	1.1.1	ENSMUSG00000030036	Mogs	24	lincDivg	ENSMUSG00000030036	Mogs	24
ENSMUSG00000101397	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121283	2	lincConv	n.1.1	ENSMUSG00000030114	Klrg1	22033	lincConv;lincConv	ENSMUSG00000030114;ENSMUSG00000030114	Klrg1;Klrg1	78009;22033
ENSMUSG00000091386	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121299	1	lincSSup	1.1.1	ENSMUSG00000094669	Or2a54	10785	lincSSup	ENSMUSG00000094669	Or2a54	10785
ENSMUSG00000073018	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121300	1	lncgASinNest	1.1.1	ENSMUSG00000055027	Smyd1	0	lncgASinNest	ENSMUSG00000055027	Smyd1	0
ENSMUSG00000093385	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121304	1	lincDivg	1.1.1	ENSMUSG00000096630	Vmn2r26	42395	lincDivg	ENSMUSG00000096630	Vmn2r26	42395
ENSMUSG00000107718	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121305	2	lincSSdw	n.1.1	ENSMUSG00000072778	Vmn2r27	3850	lincSSdw;lincSSdw	ENSMUSG00000072778;ENSMUSG00000072778	Vmn2r27;Vmn2r27	41219;3850
ENSMUSG00000092237	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121325	1	lincSSdw	1.1.1	ENSMUSG00000068232	Vmn1r42	36471	lincSSdw	ENSMUSG00000068232	Vmn1r42	36471
ENSMUSG00000061843	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121331	2	lincSSdw	n.1.1	ENSMUSG00000062818	Vmn1r51	14167	lincSSdw;lincSSdw	ENSMUSG00000062818;ENSMUSG00000062818	Vmn1r51;Vmn1r51	14167;14167
ENSMUSG00000079295	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121354	1	lincDivg	1.1.1	ENSMUSG00000030155	Clec2e	15605	lincDivg	ENSMUSG00000030155	Clec2e	15605
ENSMUSG00000072721	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121359	1	lincSSdw	1.1.1	ENSMUSG00000033024	Klra9	16106	lincSSdw	ENSMUSG00000033024	Klra9	16106
ENSMUSG00000030178	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121360	2	lincSSup	n.1.1	ENSMUSG00000072718	Klra10	8950	lincSSup;lincSSup	ENSMUSG00000072718;ENSMUSG00000072718	Klra10;Klra10	8950;9233
ENSMUSG00000098015	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121361	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000098137	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121362	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000107582	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121363	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000108066	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121364	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000061969	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121365	1	lincSSdw	1.1.1	ENSMUSG00000030187	Klra2	36844	lincSSdw	ENSMUSG00000030187	Klra2	36844
ENSMUSG00000089792	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121366	1	lincSSdw	1.1.1	ENSMUSG00000094113	5430401F13Rik	31347	lincSSdw	ENSMUSG00000094113	5430401F13Rik	31347
ENSMUSG00000095412	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121368	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000093382	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121370	1	lincSSup	1.1.1	ENSMUSG00000048697	Vmn1r26	31289	lincSSup	ENSMUSG00000048697	Vmn1r26	31289
ENSMUSG00000093666	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121371	1	lincSSup	1.1.1	ENSMUSG00000048697	Vmn1r26	58437	lincSSup	ENSMUSG00000048697	Vmn1r26	58437
ENSMUSG00000068303	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121376	2	lincDivg	n.1.1	ENSMUSG00000033735	Spr	14855	lincDivg;lincDivg	ENSMUSG00000033735;ENSMUSG00000033735	Spr;Spr	14855;17442
ENSMUSG00000107708	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121379	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000090098	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121380	1	lincConv	1.1.1	ENSMUSG00000079495	Nat8f6	3967	lincConv	ENSMUSG00000079495	Nat8f6	3967
ENSMUSG00000093504	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121381	4	lincSSdw	n.1.1	ENSMUSG00000115170	Vmn1r38	13964	lincSSdw;lincSSdw;lincSSdw;lincSSdw	ENSMUSG00000115170;ENSMUSG00000115170;ENSMUSG00000115170;ENSMUSG00000115170	Vmn1r38;Vmn1r38;Vmn1r38;Vmn1r38	13964;13964;13964;13964
ENSMUSG00000087150	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121482	2	lincSSup	n.1.1	ENSMUSG00000089728	Clec2f	6069	lincSSup;lincSSup	ENSMUSG00000089728;ENSMUSG00000089728	Clec2f;Clec2f	6069;7465
ENSMUSG00000072653	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121486	25	lncgSSex	n.n.1	ENSMUSG00000045466	Zfp956	0	lncgSSexOvlp;lincSSup;lincSSup;lincSSup;lincSSup;lncgSSexOvlp;lincSSup;lincSSup;lncgSSexOvlp;lncgSSexOvlp;lncgSSexOvlp;lincSSup;lincSSup;lincSSup;lincSSup;lincSSup;lincSSup;lincSSup;lincSSup;lincSSup;lincSSup;lincSSup;lincSSup;lincSSup;lincSSup	ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466;ENSMUSG00000045466	Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956;Zfp956	0;5244;5227;236;237;0;4371;2056;0;0;0;238;236;236;238;238;236;236;236;236;236;236;238;236;236
ENSMUSG00000108106	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121488	2	lincSSdw	n.1.1	ENSMUSG00000032758	Kap	82437	lincSSdw;lincSSdw	ENSMUSG00000032758;ENSMUSG00000032758	Kap;Kap	82437;82447
ENSMUSG00000071204	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121497	10	lincSSdw	n.1.1	ENSMUSG00000030131	Mug2	50625	lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw	ENSMUSG00000030131;ENSMUSG00000030131;ENSMUSG00000030131;ENSMUSG00000030131;ENSMUSG00000030131;ENSMUSG00000030131;ENSMUSG00000030131;ENSMUSG00000030131;ENSMUSG00000030131;ENSMUSG00000030131	Mug2;Mug2;Mug2;Mug2;Mug2;Mug2;Mug2;Mug2;Mug2;Mug2	50663;50625;50707;50646;50707;50668;50662;50632;50707;50648
ENSMUSG00000071332	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107818	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000095236	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000065034	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000094192	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108058	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000054431	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002075492	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000049168	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107639	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107441	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00002075653	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000106974	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107380	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000106893	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107185	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107233	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056197	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034968	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038279	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038271	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000057666	13	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038252	13	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000089617	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099587	1	lncgSSexOvlp	1.1.1	ENSMUSG00000038252	Ncapd2	0	lncgSSexOvlp	ENSMUSG00000038252	Ncapd2	0
ENSMUSG00000030335	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000093157	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107995	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030337	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038213	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030336	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098856	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121048	2	lincConv	n.1.1	ENSMUSG00000030337	Vamp1	7210	lincConv;lincConv	ENSMUSG00000030337;ENSMUSG00000030337	Vamp1;Vamp1	7210;7213
ENSMUSG00000107965	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000089556	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108129	7	lncgASex	n.n.1	ENSMUSG00000067702	Tuba3a	0	lncgASexCont;lincConv;lncgASinCont;lincConv;lincConv;lincConv;lincConv	ENSMUSG00000067702;ENSMUSG00000067702;ENSMUSG00000067702;ENSMUSG00000067702;ENSMUSG00000067702;ENSMUSG00000067702;ENSMUSG00000067702	Tuba3a;Tuba3a;Tuba3a;Tuba3a;Tuba3a;Tuba3a;Tuba3a	0;11746;0;4514;4521;7470;4497
ENSMUSG00000067702	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030339	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030340	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030341	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038167	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000120430	7	lincConv	n.1.1	ENSMUSG00000030342	Cd9	1424	lincConv;lincConv;lincConv;lincConv;lincConv;lincConv;lincConv	ENSMUSG00000030342;ENSMUSG00000030342;ENSMUSG00000030342;ENSMUSG00000030342;ENSMUSG00000030342;ENSMUSG00000030342;ENSMUSG00000030342	Cd9;Cd9;Cd9;Cd9;Cd9;Cd9;Cd9	1427;1427;1424;1424;1427;1427;1427
ENSMUSG00000030342	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101191	2	lncgASinNest	n.1.1	ENSMUSG00000030342	Cd9	0	lncgASinNest;lncgASinNest	ENSMUSG00000030342;ENSMUSG00000030342	Cd9;Cd9	0;0
ENSMUSG00000101162	5	lncgASexOvlp	n.1.1	ENSMUSG00000030342	Cd9	0	lncgASexOvlp;lncgASexOvlp;lncgASexOvlp;lncgASexOvlp;lncgASexOvlp	ENSMUSG00000030342;ENSMUSG00000030342;ENSMUSG00000030342;ENSMUSG00000030342;ENSMUSG00000030342	Cd9;Cd9;Cd9;Cd9;Cd9	0;0;0;0;0
ENSMUSG00000107786	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000033963	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000033940	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107937	1	lncgSSinNest	1.1.1	ENSMUSG00000033940	Brk1	0	lncgSSinNest	ENSMUSG00000033940	Brk1	0
ENSMUSG00000107560	1	lncgASinNest	1.1.1	ENSMUSG00000033940	Brk1	0	lncgASinNest	ENSMUSG00000033940	Brk1	0
ENSMUSG00000056952	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121578	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107576	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107688	1	lncgSSinNest	1.1.1	ENSMUSG00000057230	Aak1	0	lncgSSinNest	ENSMUSG00000057230	Aak1	0
ENSMUSG00000029993	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000029992	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000090891	5	lincSSdw	n.1.1	ENSMUSG00000029992	Gfpt1	12549	lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw	ENSMUSG00000029992;ENSMUSG00000029992;ENSMUSG00000029992;ENSMUSG00000029992;ENSMUSG00000029992	Gfpt1;Gfpt1;Gfpt1;Gfpt1;Gfpt1	12549;12551;12551;12585;12616
ENSMUSG00000033420	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108195	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107436	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107865	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108006	1	lncgASinNest	1.1.1	ENSMUSG00000033420	Antxr1	0	lncgASinNest	ENSMUSG00000033420	Antxr1	0
ENSMUSG00002074885	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107780	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108143	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030050	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030049	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030022	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000079462	1	lncgASexNest	1.1.1	ENSMUSG00000030022	Adamts9	0	lncgASexNest	ENSMUSG00000030022	Adamts9	0
ENSMUSG00000108286	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108258	1	lincSSdw	1.1.1	ENSMUSG00000039985	Sinhcaf	500	lincSSdw	ENSMUSG00000039985	Sinhcaf	500
ENSMUSG00000039985	12	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000085355	2	lncgASexOvlp	n.1.1	ENSMUSG00000039985	Sinhcaf	0	lncgASexOvlp;lncgASexOvlp	ENSMUSG00000039985;ENSMUSG00000039985	Sinhcaf;Sinhcaf	0;0
ENSMUSG00000080536	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030313	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000082633	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000081532	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107970	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000065664	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000082829	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000065198	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000039958	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108244	1	lincDivg	1.1.1	ENSMUSG00000059182	Skap2	52	lincDivg	ENSMUSG00000059182	Skap2	52
ENSMUSG00000085412	9	lincConv	n.1.1	ENSMUSG00000029844	Hoxa1	40593	lincConv;lincConv;lincConv;lincConv;lincConv;lincConv;lincConv;lincConv;lincConv	ENSMUSG00000029844;ENSMUSG00000029844;ENSMUSG00000029844;ENSMUSG00000029844;ENSMUSG00000029844;ENSMUSG00000029844;ENSMUSG00000029844;ENSMUSG00000029844;ENSMUSG00000029844	Hoxa1;Hoxa1;Hoxa1;Hoxa1;Hoxa1;Hoxa1;Hoxa1;Hoxa1;Hoxa1	40593;47884;40593;49326;42517;40608;43292;41402;41400
ENSMUSG00000101298	1	lncgSSexCont	1.1.1	ENSMUSG00000079560	Hoxa3	0	lncgSSexCont	ENSMUSG00000079560	Hoxa3	0
ENSMUSG00000056468	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000086126	2	lncgASexOvlp	n.1.1	ENSMUSG00000005503	Evx1	0	lncgASexOvlp;lncgASexOvlp	ENSMUSG00000005503;ENSMUSG00000005503	Evx1;Evx1	0;0
ENSMUSG00000119290	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000085413	1	lncgASinOvlp	1.1.1	ENSMUSG00000030031	Kbtbd8	0	lncgASinOvlp	ENSMUSG00000030031	Kbtbd8	0
ENSMUSG00000030031	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107934	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107900	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000068180	5	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSMUSG00000061838	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000049409	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108118	1	lincDivg	1.1.1	ENSMUSG00000049409	Prokr1	7004	lincDivg	ENSMUSG00000049409	Prokr1	7004
ENSMUSG00000030051	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107593	1	lncgASexNest	1.1.1	ENSMUSG00000030051	Aplf	0	lncgASexNest	ENSMUSG00000030051	Aplf	0
ENSMUSG00000121511	3	lncgASexOvlp	n.1.1	ENSMUSG00000089997	1810020O05Rik	0	lncgASexOvlp;lncgASexOvlp;lncgASexOvlp	ENSMUSG00000089997;ENSMUSG00000089997;ENSMUSG00000089997	1810020O05Rik;1810020O05Rik;1810020O05Rik	0;0;0
ENSMUSG00000107928	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048636	2	lncgASex	n.n.1	ENSMUSG00000030022	Adamts9	0	lncgASexNest;lncgASexOvlp	ENSMUSG00000030022;ENSMUSG00000030022	Adamts9;Adamts9	0;0
ENSMUSG00000090194	1	lncgASinNest	1.1.1	ENSMUSG00000030269	Mtmr14	0	lncgASinNest	ENSMUSG00000030269	Mtmr14	0
ENSMUSG00000030270	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107812	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000001632	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000085012	1	lncgASexCont	1.1.1	ENSMUSG00000001632	Brpf1	0	lncgASexCont	ENSMUSG00000001632	Brpf1	0
ENSMUSG00000030271	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030272	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108162	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048930	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000079426	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030276	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051169	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107944	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076012	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030278	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000108018	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051256	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043088	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030281	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000121097	1	lncgASexOvlp	1.1.1	ENSMUSG00000030281	Il17rc	0	lncgASexOvlp	ENSMUSG00000030281	Il17rc	0
ENSMUSG00000030284	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000045009	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000030286	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002075666	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000034023	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000119843	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056836	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000119750	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101153	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000118924	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076710	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000119705	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
