gnId	nbTp	feelLncPcgClassName	feelLncPcgClassType	feelLncPcgGnId	feelLncPcgGnName	feelLncPcgGnDist	feelLncPcgClassNameByTp	feelLncPcgGnIdByTp	feelLncPcgGnNameByTp	feelLncPcgGnDistByTp
ENSG00000248964	3	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000284724	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000104756	11	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000243844	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000243181	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000287166	1	lincSSup	1.1.1	ENSG00000147454	SLC25A37	34059	lincSSup	ENSG00000147454	SLC25A37	34059
ENSG00000134013	15	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000233531	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000251191	3	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000283402	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000061337	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000188873	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000184661	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253200	1	lncgASexNest	1.1.1	ENSG00000158941	CCAR2	0	lncgASexNest	ENSG00000158941	CCAR2	0
ENSG00000254067	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254244	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000244708	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000285601	1	lincDivg	1.1.1	ENSG00000120875	DUSP4	608	lincDivg	ENSG00000120875	DUSP4	608
ENSG00000253504	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000270966	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000272338	1	lincSSdw	1.1.1	ENSG00000172728	FUT10	9409	lincSSdw	ENSG00000172728	FUT10	9409
ENSG00000253208	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000104219	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000250305	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000188512	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000279949	1	lincDivg	1.1.1	ENSG00000173281	PPP1R3B	6489	lincDivg	ENSG00000173281	PPP1R3B	6489
ENSG00000285669	1	lincSSdw	1.1.1	ENSG00000104671	DCTN6	8790	lincSSdw	ENSG00000104671	DCTN6	8790
ENSG00000284858	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000279881	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253206	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000168300	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253903	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000270255	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253569	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254491	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254156	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000104765	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253455	1	lincConv	1.1.1	ENSG00000034239	CLXN	86894	lincConv	ENSG00000034239	CLXN	86894
ENSG00000197892	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253837	2	lncgASex	n.n.1	ENSG00000134013	LOXL2	0	lncgASexNest;lncgASexOvlp	ENSG00000134013;ENSG00000134013	LOXL2;LOXL2	0;0
ENSG00000253330	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254165	1	lncgSSinNest	1.1.1	ENSG00000168575	SLC20A2	0	lncgSSinNest	ENSG00000168575	SLC20A2	0
ENSG00000272375	1	lincSSdw	1.1.1	ENSG00000104671	DCTN6	13765	lincSSdw	ENSG00000104671	DCTN6	13765
ENSG00000254033	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000253142	1	lncgSSinNest	1.1.1	ENSG00000134020	PEBP4	0	lncgSSinNest	ENSG00000134020	PEBP4	0
ENSG00000253418	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253654	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000233109	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000287590	1	lincConv	1.1.1	ENSG00000104671	DCTN6	95910	lincConv	ENSG00000104671	DCTN6	95910
ENSG00000286693	1	lncgASinNest	1.1.1	ENSG00000156687	UNC5D	0	lncgASinNest	ENSG00000156687	UNC5D	0
ENSG00000104613	19	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253642	4	lincDivg	n.1.1	ENSG00000133878	DUSP26	4833	lincDivg;unclassified;unclassified;unclassified	ENSG00000133878;NA;NA;NA	DUSP26;NA;NA;NA	4833;NA;NA;NA
ENSG00000164822	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253813	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000104671	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000215378	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000221914	28	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253390	1	lincDivg	1.1.1	ENSG00000197217	ENTPD4	906	lincDivg	ENSG00000197217	ENTPD4	906
ENSG00000253354	4	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000254091	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254013	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000197217	11	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000272024	1	lincDivg	1.1.1	ENSG00000168300	PCMTD1	51098	lincDivg	ENSG00000168300	PCMTD1	51098
ENSG00000254724	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000164808	28	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253300	4	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000272457	1	lncgASinNest	1.1.1	ENSG00000147509	RGS20	0	lncgASinNest	ENSG00000147509	RGS20	0
ENSG00000171044	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254556	1	lncgSSinNest	1.1.1	ENSG00000171044	XKR6	0	lncgSSinNest	ENSG00000171044	XKR6	0
ENSG00000253502	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000232024	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253380	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000253139	2	lincSSup	n.1.1	ENSG00000181195	PENK	90087	lincSSup;lincSSup	ENSG00000181195;ENSG00000181195	PENK;PENK	90087;90386
ENSG00000253802	5	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000147437	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253314	128	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000253986	1	lincDivg	1.1.1	ENSG00000147454	SLC25A37	34758	lincDivg	ENSG00000147454	SLC25A37	34758
ENSG00000253734	3	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000215179	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253695	2	lincDivg	n.1.1	ENSG00000254093	PINX1	692	lincDivg;lincDivg	ENSG00000254093;ENSG00000254093	PINX1;PINX1	692;80
ENSG00000241511	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253961	2	lncgASex	n.n.1	ENSG00000165392	WRN	0	lncgASexOvlp;lncgASinOvlp	ENSG00000165392;ENSG00000165392	WRN;WRN	0;0
ENSG00000254222	1	lncgASinOvlp	1.1.1	ENSG00000177182	CLVS1	0	lncgASinOvlp	ENSG00000177182	CLVS1	0
ENSG00000168575	14	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000251468	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000233609	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000272076	1	lincSSup	1.1.1	ENSG00000147485	PXDNL	665	lincSSup	ENSG00000147485	PXDNL	665
ENSG00000253319	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000104611	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000284613	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000206579	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253810	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254268	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000285992	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000248531	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253363	5	lincDivg	n.1.1	ENSG00000215262	KCNU1	5115	lincDivg;lincDivg;lincDivg;lincDivg;lincDivg	ENSG00000215262;ENSG00000215262;ENSG00000215262;ENSG00000215262;ENSG00000215262	KCNU1;KCNU1;KCNU1;KCNU1;KCNU1	5128;5115;5129;5160;5154
ENSG00000253342	1	lincConv	1.1.1	ENSG00000221818	EBF2	64269	lincConv	ENSG00000221818	EBF2	64269
ENSG00000249050	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000224594	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253430	1	lncgSSinNest	1.1.1	ENSG00000104765	BNIP3L	0	lncgSSinNest	ENSG00000104765	BNIP3L	0
ENSG00000254194	2	unclassified	unclassified	NA	NA	NA	unclassified;unclassified	NA	NA	NA
ENSG00000253664	1	lncgASexOvlp	1.1.1	ENSG00000147485	PXDNL	0	lncgASexOvlp	ENSG00000147485	PXDNL	0
ENSG00000254625	1	lincDivg	1.1.1	ENSG00000164822	DEFA6	2532	lincDivg	ENSG00000164822	DEFA6	2532
ENSG00000240738	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000231965	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000278428	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253140	2	unclassified	unclassified	NA	NA	NA	unclassified;unclassified	NA	NA	NA
ENSG00000254145	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000286798	1	lincDivg	1.1.1	ENSG00000164741	DLC1	25034	lincDivg	ENSG00000164741	DLC1	25034
ENSG00000183638	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000240694	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253879	8	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000253483	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000269924	1	lncgSSinNest	1.1.1	ENSG00000164808	SPIDR	0	lncgSSinNest	ENSG00000164808	SPIDR	0
ENSG00000254087	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254358	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253803	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253198	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000147481	24	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253475	1	lncgSSinNest	1.1.1	ENSG00000168300	PCMTD1	0	lncgSSinNest	ENSG00000168300	PCMTD1	0
ENSG00000133872	14	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253684	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253608	3	lincConv	n.1.1	ENSG00000034239	CLXN	12279	lincConv;lincConv;lincConv	ENSG00000034239;ENSG00000034239;ENSG00000034239	CLXN;CLXN;CLXN	12279;13902;13900
ENSG00000172817	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253670	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253892	1	lincSSdw	1.1.1	ENSG00000034239	CLXN	51895	lincSSdw	ENSG00000034239	CLXN	51895
ENSG00000178538	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000248347	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000244159	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000241431	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000251470	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253817	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253708	1	lncgASexNest	1.1.1	ENSG00000104671	DCTN6	0	lncgASexNest	ENSG00000104671	DCTN6	0
ENSG00000229211	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000284717	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253317	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000133874	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253697	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000275115	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253474	11	lincSSdw	n.1.1	ENSG00000168333	PPDPFL	10208	lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw;lincSSdw	ENSG00000168333;ENSG00000168333;ENSG00000168333;ENSG00000168333;ENSG00000168333;ENSG00000168333;ENSG00000168333;ENSG00000168333;ENSG00000168333;ENSG00000168333;ENSG00000168333	PPDPFL;PPDPFL;PPDPFL;PPDPFL;PPDPFL;PPDPFL;PPDPFL;PPDPFL;PPDPFL;PPDPFL;PPDPFL	92421;92419;92419;92426;92426;92426;92423;92400;10208;92419;92676
ENSG00000254581	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253484	1	lincDivg	1.1.1	ENSG00000147481	SNTG1	88845	lincDivg	ENSG00000147481	SNTG1	88845
ENSG00000253976	1	lncgASinNest	1.1.1	ENSG00000206579	XKR4	0	lncgASinNest	ENSG00000206579	XKR4	0
ENSG00000279858	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253190	9	lincSSdw_n.n.n	n.n.n	ENSG00000147570	DNAJC5B	11422	lincSSdw;lincSSup;lincSSup;lincSSup;lincSSup;lincSSup;lincSSdw;lincSSup;lincSSup	ENSG00000147570;ENSG00000147573;ENSG00000147573;ENSG00000147573;ENSG00000147573;ENSG00000147573;ENSG00000147570;ENSG00000147573;ENSG00000147573	DNAJC5B;TRIM55;TRIM55;TRIM55;TRIM55;TRIM55;DNAJC5B;TRIM55;TRIM55	11422;11689;11698;6682;11698;11497;11529;6082;264
ENSG00000253205	7	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000287844	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000270328	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253711	2	lncgASex	n.n.1	ENSG00000177182	CLVS1	0	lncgASexNest;lncgASinNest	ENSG00000177182;ENSG00000177182	CLVS1;CLVS1	0;0
ENSG00000196115	12	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000215117	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000253688	2	unclassified	unclassified	NA	NA	NA	unclassified;unclassified	NA	NA	NA
ENSG00000165061	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000121005	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000104679	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254131	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000104722	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254001	2	unclassified	unclassified	NA	NA	NA	unclassified;unclassified	NA	NA	NA
ENSG00000164751	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253667	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253147	2	unclassified	unclassified	NA	NA	NA	unclassified;unclassified	NA	NA	NA
ENSG00000147485	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253123	5	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000226301	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254325	1	lncgSSinNest	1.1.1	ENSG00000254087	LYN	0	lncgSSinNest	ENSG00000254087	LYN	0
ENSG00000254136	1	lincSSup	1.1.1	ENSG00000168300	PCMTD1	97024	lincSSup	ENSG00000168300	PCMTD1	97024
ENSG00000215177	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000270076	1	lincDivg	1.1.1	ENSG00000171044	XKR6	1132	lincDivg	ENSG00000171044	XKR6	1132
ENSG00000240540	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000260955	1	lincSSdw	1.1.1	ENSG00000120992	LYPLA1	738	lincSSdw	ENSG00000120992	LYPLA1	738
ENSG00000251354	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000091656	14	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253659	4	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000254204	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000254051	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254305	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000177182	11	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000171060	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254775	10	lincConv	n.1.1	ENSG00000178538	CA8	48813	unclassified;unclassified;lincConv;lincConv;unclassified;lincConv;unclassified;lincConv;unclassified;lincConv	NA;NA;ENSG00000178538;ENSG00000178538;NA;ENSG00000178538;NA;ENSG00000178538;NA;ENSG00000178538	NA;NA;CA8;CA8;NA;CA8;NA;CA8;NA;CA8	NA;NA;48813;91843;NA;78882;NA;50725;NA;90207
ENSG00000253849	1	lncgSSinNest	1.1.1	ENSG00000147481	SNTG1	0	lncgSSinNest	ENSG00000147481	SNTG1	0
ENSG00000104442	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253235	5	lincConv	n.1.1	ENSG00000121039	RDH10	1710	lincConv;lincConv;lincConv;lincConv;lincConv	ENSG00000121039;ENSG00000121039;ENSG00000121039;ENSG00000121039;ENSG00000121039	RDH10;RDH10;RDH10;RDH10;RDH10	43098;43098;27300;43485;1710
ENSG00000254162	1	lincConv	1.1.1	ENSG00000205189	ZBTB10	8741	lincConv	ENSG00000205189	ZBTB10	8741
ENSG00000253216	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000249889	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000287185	3	lincDivg	n.1.1	ENSG00000147459	DOCK5	1950	lincDivg;lincDivg;lincDivg	ENSG00000147459;ENSG00000147459;ENSG00000147459	DOCK5;DOCK5;DOCK5	455;1950;929
ENSG00000221947	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253340	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254367	2	lincSSdw	n.1.1	ENSG00000147324	MFHAS1	1919	lincSSdw;lincSSdw	ENSG00000147324;ENSG00000147324	MFHAS1;MFHAS1	875;1919
ENSG00000253762	2	unclassified	unclassified	NA	NA	NA	unclassified;unclassified	NA	NA	NA
ENSG00000254330	1	lncgSSinNest	1.1.1	ENSG00000172817	CYP7B1	0	lncgSSinNest	ENSG00000172817	CYP7B1	0
ENSG00000076641	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254177	1	lncgASinNest	1.1.1	ENSG00000076641	PAG1	0	lncgASinNest	ENSG00000076641	PAG1	0
ENSG00000228984	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254105	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000272264	1	lncgSSinNest	1.1.1	ENSG00000276418	NA	0	lncgSSinNest	ENSG00000276418	NA	0
ENSG00000253231	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000250979	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000137573	23	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254086	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000215096	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000276418	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000165084	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253138	4	lincDivg	n.1.1	ENSG00000147571	CRH	13629	lincDivg;lincDivg;lincDivg;lincDivg	ENSG00000147571;ENSG00000147571;ENSG00000147571;ENSG00000147571	CRH;CRH;CRH;CRH	13629;13647;13651;14245
ENSG00000253423	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000164879	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000277436	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253983	3	lincConv	n.1.1	ENSG00000104369	JPH1	26164	lincConv;lincConv;lincConv	ENSG00000104369;ENSG00000104369;ENSG00000104369	JPH1;JPH1;JPH1	26259;26230;26164
ENSG00000253789	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253238	12	lincDivg_n.n.n	n.n.n	ENSG00000076554	TPD52	34675	lincSSup;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincSSup;lincDivg;lincDivg;lincSSup;lincDivg;lincDivg	ENSG00000205189;ENSG00000076554;ENSG00000076554;ENSG00000076554;ENSG00000076554;ENSG00000076554;ENSG00000205189;ENSG00000076554;ENSG00000076554;ENSG00000205189;ENSG00000076554;ENSG00000076554	ZBTB10;TPD52;TPD52;TPD52;TPD52;TPD52;ZBTB10;TPD52;TPD52;ZBTB10;TPD52;TPD52	1303;34922;34696;34675;34727;34696;1138;34696;34696;1141;34690;34697
ENSG00000250962	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253581	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000164749	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000213791	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000271167	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000254274	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000104331	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000275928	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000241746	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253952	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000285768	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000176731	13	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000213881	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254383	1	lincSSup	1.1.1	ENSG00000165061	ZMAT4	2183	lincSSup	ENSG00000165061	ZMAT4	2183
ENSG00000040341	29	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000272425	1	lincDivg	1.1.1	ENSG00000164687	FABP5	2966	lincDivg	ENSG00000164687	FABP5	2966
ENSG00000274343	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253383	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253836	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000237807	7	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000254266	5	lncgASin	n.n.1	ENSG00000171033	PKIA	0	lncgASinOvlp;lncgASinNest;lncgASinNest;lincDivg;lincDivg	ENSG00000171033;ENSG00000171033;ENSG00000171033;ENSG00000171033;ENSG00000171033	PKIA;PKIA;PKIA;PKIA;PKIA	0;0;0;7855;7912
ENSG00000258677	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254020	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000253964	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000254392	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253577	3	lincConv	n.1.1	ENSG00000205133	TRIQK	25235	unclassified;lincConv;unclassified	NA;ENSG00000205133;NA	NA;TRIQK;NA	NA;25235;NA
ENSG00000104327	11	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000258256	2	lncgASin	n.n.1	ENSG00000185015	CA13	0	lncgASinNest;lncgASexOvlp	ENSG00000185015;ENSG00000185015	CA13;CA13	0;0
ENSG00000123119	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000285744	1	lncgASexOvlp	1.1.1	ENSG00000104432	IL7	0	lncgASexOvlp	ENSG00000104432	IL7	0
