gnId	nbTp	feelLncPcgClassName	feelLncPcgClassType	feelLncPcgGnId	feelLncPcgGnName	feelLncPcgGnDist	feelLncPcgClassNameByTp	feelLncPcgGnIdByTp	feelLncPcgGnNameByTp	feelLncPcgGnDistByTp
ENSCAFG00845013930	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013931	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013932	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013935	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013937	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013940	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013945	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013947	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013956	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013965	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013966	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013979	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013981	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013995	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845013998	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014001	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014006	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014015	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014025	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014027	1	lincSSdw	1.1.1	ENSCAFG00845014071	YWHAE	1849	lincSSdw	ENSCAFG00845014071	YWHAE	1849
ENSCAFG00845014029	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014030	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014032	1	lincConv	1.1.1	ENSCAFG00845014071	YWHAE	1903	lincConv	ENSCAFG00845014071	YWHAE	1903
ENSCAFG00845014036	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014038	1	lincDivg	1.1.1	ENSCAFG00845014109	RBFOX3	68645	lincDivg	ENSCAFG00845014109	RBFOX3	68645
ENSCAFG00845014045	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014047	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014051	1	lincDivg	1.1.1	ENSCAFG00845014109	RBFOX3	15784	lincDivg	ENSCAFG00845014109	RBFOX3	15784
ENSCAFG00845014054	1	lincSSup	1.1.1	ENSCAFG00845014006	ENPP7	3019	lincSSup	ENSCAFG00845014006	ENPP7	3019
ENSCAFG00845014061	1	lincDivg	1.1.1	ENSCAFG00845014006	ENPP7	22841	lincDivg	ENSCAFG00845014006	ENPP7	22841
ENSCAFG00845014065	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014069	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014071	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014075	4	lincDivg	n.1.1	ENSCAFG00845014006	ENPP7	81228	lincDivg;lincDivg;lincDivg;lincDivg	ENSCAFG00845014006;ENSCAFG00845014006;ENSCAFG00845014006;ENSCAFG00845014006	ENPP7;ENPP7;ENPP7;ENPP7	81228;81228;81228;81228
ENSCAFG00845014076	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014089	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSCAFG00845014090	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014092	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014095	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSCAFG00845014097	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014099	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014100	1	lincDivg	1.1.1	ENSCAFG00845014109	RBFOX3	98557	lincDivg	ENSCAFG00845014109	RBFOX3	98557
ENSCAFG00845014106	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014107	2	lincDivg	n.1.1	ENSCAFG00845014109	RBFOX3	76233	lincDivg;lincDivg	ENSCAFG00845014109;ENSCAFG00845014109	RBFOX3;RBFOX3	76233;77515
ENSCAFG00845014109	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014110	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014127	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014142	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014157	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014192	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014199	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014201	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014204	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014232	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014246	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014271	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014283	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014287	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014293	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014295	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014317	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014337	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014348	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014360	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014370	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014401	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014403	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014408	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014415	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014423	1	lincSSdw	1.1.1	ENSCAFG00845014437	MNT	62	lincSSdw	ENSCAFG00845014437	MNT	62
ENSCAFG00845014437	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014443	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014454	1	lincConv	1.1.1	ENSCAFG00845014473	METTL16	2788	lincConv	ENSCAFG00845014473	METTL16	2788
ENSCAFG00845014460	1	lincSSdw	1.1.1	ENSCAFG00845014473	METTL16	335	lincSSdw	ENSCAFG00845014473	METTL16	335
ENSCAFG00845014467	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014473	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014476	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014481	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014513	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014515	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014531	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014548	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014578	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014596	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014612	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014621	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014635	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014637	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014659	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014674	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014680	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014682	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014686	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014687	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014701	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014702	1	lincDivg	1.1.1	ENSCAFG00845014687	TLCD2	1469	lincDivg	ENSCAFG00845014687	TLCD2	1469
ENSCAFG00845014706	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014719	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014755	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014777	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014798	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014801	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014826	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014836	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014840	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014848	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014862	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014866	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014880	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014912	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014917	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014931	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014942	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015002	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015089	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015094	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015109	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015140	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015154	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015160	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015172	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015173	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015180	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015187	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015211	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015218	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015226	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015236	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015245	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015265	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015281	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015283	1	lincConv	1.1.1	ENSCAFG00845015344	TNRC6C	286	lincConv	ENSCAFG00845015344	TNRC6C	286
ENSCAFG00845015285	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015286	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015289	1	lincSSdw	1.1.1	ENSCAFG00845015344	TNRC6C	286	lincSSdw	ENSCAFG00845015344	TNRC6C	286
ENSCAFG00845015306	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015330	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015331	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015344	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015356	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015372	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015386	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015401	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015415	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015417	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015439	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015455	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015466	1	lincConv	1.1.1	ENSCAFG00845015543	SEPTIN9	7735	lincConv	ENSCAFG00845015543	SEPTIN9	7735
ENSCAFG00845015475	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015483	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015525	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015539	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015543	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015581	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015603	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015616	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015639	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015686	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015699	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015714	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015726	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015746	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015752	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015758	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015759	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015786	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015799	1	lincSSup	1.1.1	ENSCAFG00845015759	SEC14L1	32035	lincSSup	ENSCAFG00845015759	SEC14L1	32035
ENSCAFG00845015807	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015819	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015826	1	lincSSup	1.1.1	ENSCAFG00845015759	SEC14L1	61720	lincSSup	ENSCAFG00845015759	SEC14L1	61720
ENSCAFG00845015860	3	lincConv	n.1.1	ENSCAFG00845015937	MGAT5B	29943	lincConv;lincConv;lincConv	ENSCAFG00845015937;ENSCAFG00845015937;ENSCAFG00845015937	MGAT5B;MGAT5B;MGAT5B	39184;29943;29943
ENSCAFG00845015875	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015876	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015878	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015890	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015905	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015909	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015920	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015932	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015937	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015938	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015940	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015952	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015965	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015972	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015978	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016000	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016002	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016007	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016013	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016040	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016051	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016069	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016103	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016106	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016128	1	lincSSdw	1.1.1	ENSCAFG00845016007	NA	1748	lincSSdw	ENSCAFG00845016007	NA	1748
ENSCAFG00845016143	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016144	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016156	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016207	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016230	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016272	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016285	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016289	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016296	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016318	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016337	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016358	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016359	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016388	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016408	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016418	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016430	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016451	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016485	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016490	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016496	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016532	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016565	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016566	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016573	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016580	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016596	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016598	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016622	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016626	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016643	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016652	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016673	1	lincConv	1.1.1	ENSCAFG00845016622	JMJD6	4036	lincConv	ENSCAFG00845016622	JMJD6	4036
ENSCAFG00845016687	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016694	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016704	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016713	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016720	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016727	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016728	2	lincSSup	n.1.1	ENSCAFG00845016785	ST6GALNAC1	6217	lincSSup;lincSSup	ENSCAFG00845016785;ENSCAFG00845016785	ST6GALNAC1;ST6GALNAC1	6217;6217
ENSCAFG00845016734	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016767	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016785	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016798	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016811	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016817	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016840	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016847	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016871	1	lincConv	1.1.1	ENSCAFG00845016734	FDXR	570	lincConv	ENSCAFG00845016734	FDXR	570
ENSCAFG00845016880	1	lincSSdw	1.1.1	ENSCAFG00845016734	FDXR	1063	lincSSdw	ENSCAFG00845016734	FDXR	1063
ENSCAFG00845016907	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016913	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016934	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016959	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016971	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016995	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017014	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017031	1	lincConv	1.1.1	ENSCAFG00845016971	ST6GALNAC2	1464	lincConv	ENSCAFG00845016971	ST6GALNAC2	1464
ENSCAFG00845017039	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017055	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017061	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017073	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017094	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017096	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017103	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017119	1	lincConv	1.1.1	ENSCAFG00845017142	HOXB2	1126	lincConv	ENSCAFG00845017142	HOXB2	1126
ENSCAFG00845017137	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017142	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017150	1	lincDivg	1.1.1	ENSCAFG00845017204	CYGB	125	lincDivg	ENSCAFG00845017204	CYGB	125
ENSCAFG00845017160	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017185	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017188	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017204	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017205	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017208	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017247	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017264	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017284	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017297	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017304	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017306	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017328	5	lincDivg	n.1.1	ENSCAFG00845017414	DYNLL2	1630	lincDivg;lincDivg;lincDivg;lincDivg;lincDivg	ENSCAFG00845017414;ENSCAFG00845017414;ENSCAFG00845017414;ENSCAFG00845017414;ENSCAFG00845017414	DYNLL2;DYNLL2;DYNLL2;DYNLL2;DYNLL2	17766;17766;841;17766;1630
ENSCAFG00845017385	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017410	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017414	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017437	1	lincConv	1.1.1	ENSCAFG00845017414	DYNLL2	1266	lincConv	ENSCAFG00845017414	DYNLL2	1266
ENSCAFG00845017448	1	lincSSdw	1.1.1	ENSCAFG00845017414	DYNLL2	2994	lincSSdw	ENSCAFG00845017414	DYNLL2	2994
ENSCAFG00845017468	1	lincSSdw	1.1.1	ENSCAFG00845017414	DYNLL2	10878	lincSSdw	ENSCAFG00845017414	DYNLL2	10878
ENSCAFG00845017479	1	lincConv	1.1.1	ENSCAFG00845017414	DYNLL2	12939	lincConv	ENSCAFG00845017414	DYNLL2	12939
ENSCAFG00845017496	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017502	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017522	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017524	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017552	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017611	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017681	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
